cheti_amount_availed~|~Cheeti Amount Availed~|~చీటీ మొత్తం పొందారు
cheti_instalment_paid~|~Cheeti Instalment Paid~|~చీటీ వాయిదా చెల్లింపు
cheti_name_field~|~Cheeti Name *~|~చీటీ పేరు *
cheti_net_position~|~Cheeti — net position~|~చీటీ — నికర స్థితి
cheti_paid~|~Cheeti Paid~|~చీటీ చెల్లించినది
cheti_paid_label~|~Cheeti Paid~|~చీటీ చెల్లింపు
cheti_partway_note~|~Already part-way through? Enter the position as it stands today. Past instalments are not recreated and do not move BF — that cash left the till before this app existed.~|~ఇప్పటికే సగం పూర్తయిందా? ఈ రోజు ఉన్న స్థితిని నమోదు చేయండి. గత వాయిదాలు తిరిగి సృష్టించబడవు మరియు BFను కదిలించవు — ఈ యాప్ ఉనికిలోకి రాకముందే ఆ నగదు వెళ్లిపోయింది.
cheti_received~|~Cheeti Received~|~చీటీ అందుకున్నది
cheti_received_label~|~Cheeti Received~|~చీటీ అందినది
chetis_you_are_already_paying~|~Chetis You Are Already Paying~|~మీరు ఇప్పటికే చెల్లిస్తున్న చీటీలు
choose_a_date~|~Choose a date~|~తేదీని ఎంచుకోండి
choose_file~|~Choose File~|~ఫైల్ ఎంచుకోండి
choose_state_to_continue~|~Choose a state to continue.~|~కొనసాగించడానికి రాష్ట్రాన్ని ఎంచుకోండి.
choose_template_note~|~Choose a template, or request a custom amount.~|~ఒక టెంప్లేట్ ఎంచుకోండి, లేదా కస్టమ్ మొత్తం అభ్యర్థించండి.
choose_workspace~|~Choose Workspace~|~వర్క్‌స్పేస్ ఎంచుకోండి
clear_all~|~Clear All~|~అన్నీ తీసివేయండి
clear_all_notifications_note~|~They will be removed from this list. Your loans, collections and settlements are not affected.~|~అవి ఈ జాబితా నుండి తీసివేయబడతాయి. మీ రుణాలు, వసూళ్లు మరియు సెటిల్‌మెంట్లపై ప్రభావం ఉండదు.
clear_all_notifications_question~|~Clear All Notifications?~|~అన్ని నోటిఫికేషన్‌లు క్లియర్ చేయాలా?
clear_selection~|~Clear~|~క్లియర్ చేయండి
close~|~Close~|~మూసివేయండి
close_again~|~Close Again~|~మళ్లీ మూసివేయండి
close_business_day_note~|~This locks the Business Date, generates the Daily Summary, and prepares the next Business Date. This action cannot be undone without an Owner Reopen.~|~ఇది వ్యాపార తేదీని లాక్ చేసి, రోజువారీ సారాంశాన్ని సృష్టించి, తదుపరి వ్యాపార తేదీని సిద్ధం చేస్తుంది. యజమాని తిరిగి తెరవందే ఈ చర్యను రద్దు చేయలేరు.
close_business_day_question~|~Close Business Day?~|~వ్యాపార దినం మూసివేయాలా?
close_loan~|~Close Loan~|~రుణం మూసివేయండి
close_loan_confirm_note~|~Close this loan? Outstanding balance is {amount}.~|~ఈ రుణాన్ని మూసివేయాలా? బాకీ నిల్వ {amount}.
close_write_off~|~Close (Write-Off)~|~మూసివేయండి (రైట్-ఆఫ్)
closed~|~Closed~|~మూసివేయబడింది
closed_by_note~|~{date} · Closed by {name}~|~{date} · {name} మూసివేసారు
closing~|~Closing~|~ముగింపు
closing_balance~|~Live Closing Balance~|~ప్రస్తుత ముగింపు నిల్వ
closing_balance_label~|~Closing Balance~|~ముగింపు నిల్వ
closing_cash~|~Closing Cash~|~ముగింపు నగదు
collect~|~Collect~|~వసూలు
collect_amount~|~Collect {amount}~|~{amount} వసూలు చేయండి
collect_payment~|~Collect Payment~|~చెల్లింపు వసూలు చేయండి
collected~|~Collected~|~వసూలైంది
collected_amount_field~|~Collected Amount *~|~వసూలైన మొత్తం *
collection_agent~|~Collection Agent~|~వసూలు ఏజెంట్
collection_from~|~Collection From~|~వసూలు నుండి
collection_history~|~Collection History~|~వసూలు చరిత్ర
collection_mode~|~Collections~|~వసూళ్లు
collection_percent~|~Collection {percent}%~|~వసూలు {percent}%
collections~|~Collections~|~వసూళ్లు
coming_soon~|~Coming Soon~|~త్వరలో వస్తుంది
compensation~|~Compensation~|~వేతనం
compensation_history~|~Compensation History~|~వేతన చరిత్ర
compensation_not_available~|~Compensation not yet available~|~వేతనం ఇంకా అందుబాటులో లేదు
compensation_structure~|~Compensation Structure~|~వేతన నిర్మాణం
complete_profile~|~Complete Profile~|~ప్రొఫైల్ పూర్తి చేయండి
complete_profile_note~|~Capture Photo, Password, Address, PIN Code, Village, Identity Documents, OTP Verification, Terms Acceptance.~|~ఫోటో, పాస్‌వర్డ్, చిరునామా, పిన్ కోడ్, గ్రామం, గుర్తింపు పత్రాలు, OTP ధృవీకరణ, నిబంధనల అంగీకారం తీసుకోండి.
completed~|~Completed~|~పూర్తయింది
completed_installments~|~Completed Installments~|~పూర్తయిన వాయిదాలు
computed_live_note~|~Computed live from member loans — never stored.~|~సభ్య రుణాల నుండి ప్రత్యక్షంగా లెక్కించబడుతుంది — ఎప్పుడూ నిల్వ చేయబడదు.
configure_cycle~|~Configure Cycle~|~చక్రం కాన్ఫిగర్ చేయండి
confirm~|~Confirm~|~నిర్ధారించండి
confirm_action_title~|~Confirm: {action}~|~నిర్ధారించండి: {action}
confirm_and_link_to_business~|~Confirm & Link to Business~|~నిర్ధారించి వ్యాపారానికి లింక్ చేయండి
confirm_bf_or_update_warning~|~Confirm this figure to proceed, or Update if it looks wrong — you will be blocked from the workspace until the Owner corrects it.~|~కొనసాగించడానికి ఈ మొత్తాన్ని నిర్ధారించండి, తప్పుగా అనిపిస్తే అప్‌డేట్ చేయండి — యజమాని సరిదిద్దే వరకు మీరు వర్క్‌స్పేస్ నుండి బ్లాక్ చేయబడతారు.
confirm_close~|~Confirm Close~|~మూసివేతను నిర్ధారించండి
confirm_close_business_day~|~Confirm — Close Business Day~|~నిర్ధారించండి — వ్యాపార దినం మూసివేయండి
confirm_close_loan~|~Confirm Close Loan~|~రుణం మూసివేతను నిర్ధారించండి
confirm_create_loan~|~Confirm — Create Loan~|~నిర్ధారించండి — రుణం సృష్టించండి
confirm_label~|~Confirm~|~నిర్ధారించండి
confirm_loan~|~Confirm Loan~|~రుణాన్ని నిర్ధారించండి
confirm_new_password_field~|~Confirm New Password *~|~కొత్త పాస్‌వర్డ్ నిర్ధారించండి *
confirm_password~|~Confirm Password~|~పాస్‌వర్డ్ నిర్ధారించండి
confirm_request~|~Confirm Request~|~అభ్యర్థనను నిర్ధారించండి
confirm_status_change_title~|~Confirm: {status}~|~నిర్ధారించండి: {status}
confirm_suspension~|~Confirm Suspension~|~సస్పెన్షన్ నిర్ధారించండి
confirm_write_off~|~Confirm Write-Off~|~రైట్-ఆఫ్ నిర్ధారించండి
contact_and_identity~|~Contact & Identity~|~సంప్రదింపు & గుర్తింపు
